Time,Client,Request,Date
2018-05-11T23:56:03.243Z,::1,put weights,2018-05-11T23:56:03.000Z
2018-05-11T23:56:03.244Z,::1,training loss & accuracy: 0.32897648215293884 & 0.921875,2018-05-11T23:56:03.000Z
2018-05-11T23:56:03.262Z,::1,get data,2018-05-11T23:56:03.000Z
2018-05-11T23:56:03.368Z,::1,put weights,2018-05-11T23:56:03.000Z
2018-05-11T23:56:03.370Z,::1,training loss & accuracy: 0.15983405709266663 & 0.953125,2018-05-11T23:56:03.000Z
2018-05-11T23:56:03.383Z,::1,get data,2018-05-11T23:56:03.000Z
2018-05-11T23:56:03.489Z,::1,put weights,2018-05-11T23:56:03.000Z
2018-05-11T23:56:03.491Z,::1,training loss & accuracy: 0.3332374691963196 & 0.921875,2018-05-11T23:56:03.000Z
2018-05-11T23:56:03.515Z,::1,get data,2018-05-11T23:56:03.000Z
2018-05-11T23:56:03.616Z,::1,put weights,2018-05-11T23:56:03.000Z
2018-05-11T23:56:03.618Z,::1,training loss & accuracy: 0.104952871799469 & 0.96875,2018-05-11T23:56:03.000Z
2018-05-11T23:56:03.645Z,::1,get data,2018-05-11T23:56:03.000Z
2018-05-11T23:56:03.732Z,::1,put weights,2018-05-11T23:56:03.000Z
2018-05-11T23:56:03.734Z,::1,training loss & accuracy: 0.24529536068439484 & 0.90625,2018-05-11T23:56:03.000Z
2018-05-11T23:56:03.747Z,::1,get data,2018-05-11T23:56:03.000Z
2018-05-11T23:56:03.784Z,::1,get data,2018-05-11T23:56:03.000Z
2018-05-11T23:56:03.878Z,::1,put weights,2018-05-11T23:56:03.000Z
2018-05-11T23:56:03.880Z,::1,training loss & accuracy: 0.13403558731079102 & 0.953125,2018-05-11T23:56:03.000Z
2018-05-11T23:56:03.900Z,::1,get data,2018-05-11T23:56:03.000Z
2018-05-11T23:56:04.005Z,::1,put weights,2018-05-11T23:56:04.000Z
2018-05-11T23:56:04.007Z,::1,training loss & accuracy: 0.13541492819786072 & 0.9375,2018-05-11T23:56:04.000Z
2018-05-11T23:56:04.021Z,::1,get data,2018-05-11T23:56:04.000Z
2018-05-11T23:56:04.107Z,::1,put weights,2018-05-11T23:56:04.000Z
2018-05-11T23:56:04.109Z,::1,training loss & accuracy: 0.22838428616523743 & 0.90625,2018-05-11T23:56:04.000Z
2018-05-11T23:56:04.123Z,::1,get data,2018-05-11T23:56:04.000Z
2018-05-11T23:56:04.211Z,::1,put weights,2018-05-11T23:56:04.000Z
2018-05-11T23:56:04.213Z,::1,training loss & accuracy: 0.10604184120893478 & 0.96875,2018-05-11T23:56:04.000Z
2018-05-11T23:56:04.226Z,::1,get data,2018-05-11T23:56:04.000Z
2018-05-11T23:56:04.368Z,::1,put weights,2018-05-11T23:56:04.000Z
2018-05-11T23:56:04.371Z,::1,training loss & accuracy: 0.33720269799232483 & 0.921875,2018-05-11T23:56:04.000Z
2018-05-11T23:56:04.405Z,::1,get data,2018-05-11T23:56:04.000Z
2018-05-11T23:56:04.563Z,::1,put weights,2018-05-11T23:56:04.000Z
2018-05-11T23:56:04.565Z,::1,training loss & accuracy: 0.33421677350997925 & 0.890625,2018-05-11T23:56:04.000Z
2018-05-11T23:56:04.615Z,::1,get data,2018-05-11T23:56:04.000Z
2018-05-11T23:56:04.796Z,::1,put weights,2018-05-11T23:56:04.000Z
2018-05-11T23:56:04.797Z,::1,training loss & accuracy: 0.09494899213314056 & 0.984375,2018-05-11T23:56:04.000Z
2018-05-11T23:56:04.815Z,::1,get data,2018-05-11T23:56:04.000Z
2018-05-11T23:56:04.863Z,::1,get data,2018-05-11T23:56:04.000Z
2018-05-11T23:56:04.983Z,::1,put weights,2018-05-11T23:56:04.000Z
2018-05-11T23:56:04.984Z,::1,training loss & accuracy: 0.11214439570903778 & 0.984375,2018-05-11T23:56:04.000Z
2018-05-11T23:56:05.007Z,::1,get data,2018-05-11T23:56:05.000Z
2018-05-11T23:56:05.253Z,::1,put weights,2018-05-11T23:56:05.000Z
2018-05-11T23:56:05.253Z,::1,training loss & accuracy: 0.16896212100982666 & 0.953125,2018-05-11T23:56:05.000Z
2018-05-11T23:56:05.281Z,::1,get data,2018-05-11T23:56:05.000Z
2018-05-11T23:56:05.618Z,::1,put weights,2018-05-11T23:56:05.000Z
2018-05-11T23:56:05.622Z,::1,training loss & accuracy: 0.34562212228775024 & 0.875,2018-05-11T23:56:05.000Z
2018-05-11T23:56:05.647Z,::1,get data,2018-05-11T23:56:05.000Z
2018-05-11T23:56:05.784Z,::1,put weights,2018-05-11T23:56:05.000Z
2018-05-11T23:56:05.788Z,::1,training loss & accuracy: 0.23264235258102417 & 0.9375,2018-05-11T23:56:05.000Z
2018-05-11T23:56:05.806Z,::1,get data,2018-05-11T23:56:05.000Z
2018-05-11T23:56:05.856Z,::1,get data,2018-05-11T23:56:05.000Z
